business_name,search_category,primary_category,all_categories,pincode,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Ashtavinayak mess,Tiffin Center and Mess,Food court,Food court,444311,+91 97675 17296,N/A,4.7,31.0,"near bun maska cafe, Shastri Nagar, Akola, Maharashtra 444001",Shastri Nagar,20.7041331,77.0156753,ChIJRUpDEEwv1zsRr4WdH-BNtXg,https://www.google.com/maps/place/?q=place_id:ChIJRUpDEEwv1zsRr4WdH-BNtXg,part_075,2026-09-19 05:56:35,8941
Annu Tiffin Centre,Tiffin Center and Mess,Tiffin Service Provider,"Tiffin Service Provider, Health food store, Meal delivery, Tiffin center",444311,+91 86967 17641,N/A,4.1,,"Bajrang Colony, Jagatpura, Jaipur, Rajasthan 302017","Bajrang Colony, Jagatpura",26.8309915,75.83490789999999,ChIJKx3PdXS3bTkRovoeCSpHTeY,https://www.google.com/maps/place/?q=place_id:ChIJKx3PdXS3bTkRovoeCSpHTeY,part_075,2026-09-19 05:56:35,8942
Khandelwal tiffin centre & PG for boys,Tiffin Center and Mess,Tiffin Service Provider,"Tiffin Service Provider, Boys' hostel",444311,+91 99295 25996,N/A,4.5,,"F - 11, Ramesh Marg, C Scheme, Ashok Nagar, Jaipur, Jaipur Nagar Nigam Area, Rajasthan 302001","C Scheme, Ashok Nagar",26.905727,75.7950211,ChIJVRPtshK1bTkRLDO8jZaqnX4,https://www.google.com/maps/place/?q=place_id:ChIJVRPtshK1bTkRLDO8jZaqnX4,part_075,2026-09-19 05:56:35,8943
Gharguti Mess,Tiffin Center and Mess,Tiffin Service Provider,Tiffin Service Provider,444311,+91 99707 25833,N/A,5.0,,"Kothari vatika, 3, hanuman madirchya samor, Umri Pragane Balapur, Malkapur, Akola, Maharashtra 444004","Umri Pragane Balapur, Malkapur",20.6808363,77.030926,ChIJibrd8zUt1zsRj52OBXhXZRE,https://www.google.com/maps/place/?q=place_id:ChIJibrd8zUt1zsRj52OBXhXZRE,part_075,2026-09-19 05:56:36,8944
Sky lounge,North Indian Restaurant,North Indian restaurant,North Indian restaurant,444311,+91 90963 22168,N/A,3.6,655.0,"Sky Lounge 4th Floor Shakambari Square Durga Chowk, Akola, Maharashtra 444005","Maratha Nagar, Tapadia Nagar",20.714725599999998,77.00900469999999,ChIJqWEGGvIx1zsR5mUu5Wp0EUY,https://www.google.com/maps/place/?q=place_id:ChIJqWEGGvIx1zsR5mUu5Wp0EUY,part_075,2026-09-19 05:56:35,8945
CIBO FAMILY RESTO,North Indian Restaurant,Family restaurant,Family restaurant,444311,N/A,N/A,3.9,223.0,"Railway Station Chowk, Railway Station Rd, Ramdaspeth, Akola, Maharashtra 444006",Ramdaspeth,20.721853,77.0043106,ChIJjxw9pq8x1zsR3_Cs6MwKjQ0,https://www.google.com/maps/place/?q=place_id:ChIJjxw9pq8x1zsR3_Cs6MwKjQ0,part_075,2026-09-19 05:56:35,8946
Amandeep Express,North Indian Restaurant,North Indian restaurant,North Indian restaurant,444311,+91 73919 14914,N/A,3.4,392.0,"Railway Station, Ramdaspeth, Akola, Maharashtra 444006",Ramdaspeth,20.7220114,77.0054024,ChIJsZX8VqUx1zsRApl9op0BIQI,https://www.google.com/maps/place/?q=place_id:ChIJsZX8VqUx1zsRApl9op0BIQI,part_075,2026-09-19 05:56:35,8947
Nirma hotel Khamgaon,North Indian Restaurant,Rajasthani Restaurant,Rajasthani Restaurant,444311,N/A,N/A,4.7,3.0,"MMCF+MQ, Kolori, Maharashtra 444303",444311,20.671667199999998,76.6744647,ChIJTbbkKwBP1zsRZtWNorATFpM,https://www.google.com/maps/place/?q=place_id:ChIJTbbkKwBP1zsRZtWNorATFpM,part_075,2026-09-19 05:56:35,8948
MyMate,North Indian Restaurant,Fast food restaurant,Fast food restaurant,444311,+91 77700 53099,N/A,4.5,80.0,"Khamgaon Rd, near HDFC Bank, Patil Nagar, Vyankatesh Nagar, Shegaon, Maharashtra 444203","Patil Nagar, Vyankatesh Nagar",20.795122,76.6871951,ChIJWRTI069F1zsRwwpMXIRmASc,https://www.google.com/maps/place/?q=place_id:ChIJWRTI069F1zsRwwpMXIRmASc,part_075,2026-09-19 05:56:36,8949
VATIKA CHAT CORNER,North Indian Restaurant,Breakfast restaurant,Breakfast restaurant,444311,N/A,N/A,4.4,107.0,"QMQM+HW9, NH 548C, Rokadiya Nagar, Shegaon, Maharashtra 444203",Rokadiya Nagar,20.7889201,76.6848603,ChIJnYakJQ5F1zsRXJJ554CI9uk,https://www.google.com/maps/place/?q=place_id:ChIJnYakJQ5F1zsRXJJ554CI9uk,part_075,2026-09-19 05:56:36,8950
Welcome Family Restaurant,North Indian Restaurant,Restaurant,Restaurant,444311,N/A,N/A,3.9,296.0,"kk tower, Basam stand, Baid Pura, Akola, Maharashtra 444001",Baid Pura,20.7096895,77.0004124,ChIJu92h2NAx1zsRM5eaqQH4RZU,https://www.google.com/maps/place/?q=place_id:ChIJu92h2NAx1zsRM5eaqQH4RZU,part_075,2026-09-19 05:56:36,8951
Dwarkamai Restro,North Indian Restaurant,Indian restaurant,Indian restaurant,444311,N/A,N/A,4.5,,"Jawahar Nagar Rd, Ranpise Nagar, Akola, Maharashtra 444001",Ranpise Nagar,20.7062369,77.0127657,ChIJNakpnGYv1zsRkWrYSgK5tPg,https://www.google.com/maps/place/?q=place_id:ChIJNakpnGYv1zsRkWrYSgK5tPg,part_075,2026-09-19 05:56:37,8952
Hotel Veg Mirchi,North Indian Restaurant,Restaurant,Restaurant,444311,N/A,N/A,2.9,,"National Highway 6, Paraskar Hundai Complex , Balapur Road, Akola, Maharashtra 444302",444311,20.6882134,76.931783,ChIJ1Wudb1gx1zsRwKBBSY-JhNA,https://www.google.com/maps/place/?q=place_id:ChIJ1Wudb1gx1zsRwKBBSY-JhNA,part_075,2026-09-19 05:56:37,8953
Nishita's Cloud Kitchen,Cloud Kitchen,North Indian restaurant,North Indian restaurant,444311,N/A,N/A,4.8,,"Shastri Nagar, Akola, Maharashtra 444001",Shastri Nagar,20.705573299999998,77.0139982,ChIJSezFjKcv1zsRekDOD-XwJBE,https://www.google.com/maps/place/?q=place_id:ChIJSezFjKcv1zsRekDOD-XwJBE,part_075,2026-09-19 05:56:35,8954
Urban tadka cloud kitchen,Cloud Kitchen,Food products supplier,Food products supplier,444311,+91 89994 77545,N/A,3.0,,"Sindhi Camp, Sindhi Colony, Akola, Maharashtra 444001",Sindhi Colony,20.6957432,77.0047835,ChIJv8lm_Twx1zsR4AbdfaV34IU,https://www.google.com/maps/place/?q=place_id:ChIJv8lm_Twx1zsR4AbdfaV34IU,part_075,2026-09-19 05:56:35,8955
Magic Kitchen And Hardware,Cloud Kitchen,Hardware store,Hardware store,444311,+91 94219 58147,N/A,4.9,185.0,"Tapadiya compund, behind zameer garage, behind Marwadi Press, Malipura, Akola, Maharashtra 444006",Malipura,20.71142,76.9937662,ChIJGybhV-gx1zsRcLy5Kee5wok,https://www.google.com/maps/place/?q=place_id:ChIJGybhV-gx1zsRcLy5Kee5wok,part_075,2026-09-19 05:56:37,8956
Kalpataru Modular Kitchen,Cloud Kitchen,Kitchen furniture store,Kitchen furniture store,444311,+91 86240 33388,N/A,4.8,4.0,"TelecomNagarneartukaramhospitalringroad, Samata Colony, Akola, Maharashtra 444004","TelecomNagarneartukaramhospitalringroad, Samata Colony",20.6823493,77.02435489999999,ChIJw-LzONYt1zsREyy1cDJpwPc,https://www.google.com/maps/place/?q=place_id:ChIJw-LzONYt1zsREyy1cDJpwPc,part_075,2026-09-19 05:56:37,8957
Sangita Steel Center,Cloud Kitchen,Kitchen supply store,"Kitchen supply store, Cutlery store, Plastic Products Supplier",444311,+91 93702 76404,N/A,4.8,8.0,"M2W4+3F3, Behind Ahuja Agency Sindhi Camp Main Road, Maharashtra 444004","GMC Quarters, Sindhi Colony",20.695139899999997,77.0061746,ChIJvXDYF_8x1zsR-36hmuGSttg,https://www.google.com/maps/place/?q=place_id:ChIJvXDYF_8x1zsR-36hmuGSttg,part_075,2026-09-19 05:56:37,8958
Ahuja steel kitchen sink,Cloud Kitchen,Kitchen supply store,Kitchen supply store,444311,N/A,N/A,5.0,1.0,"Sindhi camp pakki kholi, Maharashtra 444004",Sindhi Colony,20.693298499999997,77.0048032,ChIJNT55r4Ax1zsR-KNNpdh83yA,https://www.google.com/maps/place/?q=place_id:ChIJNT55r4Ax1zsR-KNNpdh83yA,part_075,2026-09-19 05:56:37,8959
Yusufy Hardware and Plywood,Cloud Kitchen,Kitchen remodeler,"Kitchen remodeler, Aluminum window, Countertop store, Supplier, Furniture store, Hardware store, Kitchen furniture store, Plywood supplier, Wholesaler, Wood and laminate flooring supplier",444311,+91 97647 92786,http://yusufyhp.com/,4.7,144.0,"Subash Road, near Jama Masjid, Telipura, Chowk, Akola, Maharashtra 444006","Telipura, Chowk",20.713105,76.998094,ChIJFVROfegx1zsRmUa9XHuCWRY,https://www.google.com/maps/place/?q=place_id:ChIJFVROfegx1zsRmUa9XHuCWRY,part_075,2026-09-19 05:56:37,8960
Sangeeta sales,Cloud Kitchen,Kitchen furniture store,Kitchen furniture store,444311,N/A,N/A,4.6,5.0,"Alankar Market, Malipura, Akola, Maharashtra 444006",Malipura,20.7113189,76.995864,ChIJxxLBQRAx1zsRyHzVW0Ust9M,https://www.google.com/maps/place/?q=place_id:ChIJxxLBQRAx1zsRyHzVW0Ust9M,part_075,2026-09-19 05:56:37,8961
Khatris Home Appliances,Cloud Kitchen,Electrical products wholesaler,"Electrical products wholesaler, Electrical supply store",444311,+91 99753 80193,N/A,4.7,15.0,"Tilak Rd, Mominpura, Akola, Maharashtra 444006",Mominpura,20.7110947,76.9960747,ChIJr5WP3-gx1zsRl-aq4x17gqM,https://www.google.com/maps/place/?q=place_id:ChIJr5WP3-gx1zsRl-aq4x17gqM,part_075,2026-09-19 05:56:37,8962
Rashi Enterprises,Cloud Kitchen,Kitchen furniture store,"Kitchen furniture store, Office furniture store",444311,+91 98230 71216,N/A,,,"Bakal Plaza, Station Road, near Datta Mandir, Ramdaspeth, Akola, Maharashtra 444005",Ramdaspeth,20.721196,77.0062402,ChIJ1Ywqx94x1zsR1AHn8hCqt8k,https://www.google.com/maps/place/?q=place_id:ChIJ1Ywqx94x1zsR1AHn8hCqt8k,part_075,2026-09-19 05:56:37,8963
Croma - Akola,Cloud Kitchen,Electronics store,"Electronics store, Appliance store, Computer accessories store, Refrigerator store",444311,+91 91369 81319,https://store.croma.com/croma-akola-electronics-retail-and-repair-shop-kirti-nagar-akola-263583/Home?utm_source=locator&utm_medium=googleplaces,4.9,16977.0,"Shop No 4, Yamuna Arcade, Gorakshan Rd, opposite Kotak Hospital, Kirti Nagar, Akola, Maharashtra 444004",Kirti Nagar,20.6959318,77.0128325,ChIJCzF014gv1zsRxfisxk4x6rM,https://www.google.com/maps/place/?q=place_id:ChIJCzF014gv1zsRxfisxk4x6rM,part_075,2026-09-19 05:56:37,8964
FOODELO CLOUD KITCHEN,Cloud Kitchen,Fast food restaurant,Fast food restaurant,444311,+91 788 739 5881,N/A,5.0,15.0,"Shop No008, near Harihar Mandir, Harihar peth, Old City, Akola, Maharashtra 444002","Harihar peth, Old City",20.7025731,76.98807529999999,ChIJf_xDCwAx1zsR3wVf0QdzoJM,https://www.google.com/maps/place/?q=place_id:ChIJf_xDCwAx1zsR3wVf0QdzoJM,part_075,2026-09-19 05:56:37,8965
IVAS Modular Kitchen & Wardrobe - Akola,Cloud Kitchen,Kitchen remodeler,"Kitchen remodeler, Countertop store, Kitchen furniture store, Kitchen supply store",444311,+91 99000 80007,https://inframarketstores.com/branded-retail-city-akola?utm_source=Google&utm_medium=GMB,1.0,1.0,"Prakash Bagh, PO, near Petrol Pump, Midc Phase 2, Krishi Nagar, Akola, Maharashtra 444104","Midc Phase 2, Krishi Nagar",20.689463099999998,77.0415841,ChIJ-5KuA4At1zsRgJAZgFFB7k8,https://www.google.com/maps/place/?q=place_id:ChIJ-5KuA4At1zsRgJAZgFFB7k8,part_075,2026-09-19 05:56:37,8966
Mathuraji Chat Bhandar,Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, Dessert shop",444311,+91 97660 04299,N/A,4.3,,"Mahatma Gandhi Rd, Kala Chabutra, Baid Pura, Akola, Maharashtra 444006","Kala Chabutra, Baid Pura",20.7081454,76.9979232,ChIJk2Itae8x1zsR_czW-_6rK5o,https://www.google.com/maps/place/?q=place_id:ChIJk2Itae8x1zsR_czW-_6rK5o,part_075,2026-09-19 05:56:36,8967
Shree Fast Foods,Fast Food and Chaat Corner,South Indian restaurant,South Indian restaurant,444311,N/A,N/A,4.1,,"PX4X+F8H, New Radhakisan Plots, Akola, Maharashtra 444001",New Radhakisan Plots,20.706199899999998,76.9983724,ChIJC2-zRtkx1zsR7WNBq3VVOvE,https://www.google.com/maps/place/?q=place_id:ChIJC2-zRtkx1zsR7WNBq3VVOvE,part_075,2026-09-19 05:56:36,8968
Nukkad Kachori Corner,Fast Food and Chaat Corner,Breakfast restaurant,Breakfast restaurant,444311,N/A,N/A,4.2,,"Akot Motar Stand, Tilak Rd, Akola, Maharashtra 444006",Bhawani Peth,20.7152924,76.9972031,ChIJ1xtiIugx1zsRcAhYhI3oL3U,https://www.google.com/maps/place/?q=place_id:ChIJ1xtiIugx1zsRcAhYhI3oL3U,part_075,2026-09-19 05:56:36,8969
Chaat Plaza,Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, Pizza restaurant, South Indian restaurant",444311,+91 83780 91010,N/A,3.3,,"Veg Plaza, Hotel Center Plaza, Holly Cross Convent Road, Kedia Plot, Maharashtra 444005",Ranpise Nagar,20.7123573,77.0116154,ChIJRUuiFR4u1zsRH1TmEA2XLDU,https://www.google.com/maps/place/?q=place_id:ChIJRUuiFR4u1zsRH1TmEA2XLDU,part_075,2026-09-19 05:56:36,8970
Hatke Vada - Best Fast Food in Akola,Fast Food and Chaat Corner,Fast food restaurant,Fast food restaurant,444311,N/A,N/A,4.2,,"Barah Joytirling Temple Road, Raut Wadi, Ranpise Nagar, Akola, Maharashtra 444001","Raut Wadi, Ranpise Nagar",20.7106146,77.0162955,ChIJtUnhZ6sv1zsRPcC3kuH_kHA,https://www.google.com/maps/place/?q=place_id:ChIJtUnhZ6sv1zsRPcC3kuH_kHA,part_075,2026-09-19 05:56:36,8971
Jai Mallhar Chat Bhandar,Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, Dessert shop",444311,+91 95529 41462,N/A,4.1,,"Main Road, Tapadia Nagar, Akola, Maharashtra 444005",Tapadia Nagar,20.7180625,77.01118749999999,ChIJoUP3EiAu1zsRxv7digcROZU,https://www.google.com/maps/place/?q=place_id:ChIJoUP3EiAu1zsRxv7digcROZU,part_075,2026-09-19 05:56:36,8972
Gayatri Food Plaza Bombay Misal Vadapav,Fast Food and Chaat Corner,Cafe,Cafe,444311,+91 92724 01995,N/A,5.0,23.0,"Gandhi Chowk, Shegaon, Maharashtra 444203",444311,20.793926499999998,76.6975767,ChIJm-d-JfhF1zsRffTR6K1IxaM,https://www.google.com/maps/place/?q=place_id:ChIJm-d-JfhF1zsRffTR6K1IxaM,part_075,2026-09-19 05:56:36,8973
DSP Panipuri®,Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, Restaurant, Panipuri shop",444311,+91 77091 98565,N/A,4.4,967.0,"Tayade bhavan, near bharat vidyalaya school, Akola, Maharashtra 444001",Tapadia Nagar,20.7179046,77.0131993,ChIJS1DdXjsv1zsRyxx9zeCVjFI,https://www.google.com/maps/place/?q=place_id:ChIJS1DdXjsv1zsRyxx9zeCVjFI,part_075,2026-09-19 05:56:36,8974
Gagan's Shegaon Kachori,Fast Food and Chaat Corner,Fast food restaurant,Fast food restaurant,444311,+91 94234 45920,http://gaganshegaonkachori.co.in/,4.2,689.0,"MH MSH 24, Shegaon, Maharashtra 444203",444311,20.800435399999998,76.6899431,ChIJDWoXrKlF1zsR5L1ywOem-R8,https://www.google.com/maps/place/?q=place_id:ChIJDWoXrKlF1zsR5L1ywOem-R8,part_075,2026-09-19 05:56:36,8975
Chef Rohan Bakshi ( CRB speciality restaurant ),Fast Food and Chaat Corner,Fast food restaurant,"Fast food restaurant, American restaurant, Biryani restaurant, Restaurant, Pizza restaurant",444311,+91 86601 76595,http://www.chefrbsfoodndrink.com/,4.0,311.0,"TBC multi cuisine restaurant, Durga Chowk, Lady Hardinge Rd, New Radhakisan Plots, Akola, Maharashtra 444005",New Radhakisan Plots,20.714544399999998,77.0078472,ChIJR6Uwcfov1zsR0nCQ7qB7JUk,https://www.google.com/maps/place/?q=place_id:ChIJR6Uwcfov1zsR0nCQ7qB7JUk,part_075,2026-09-19 05:56:36,8976
The Aroma cafe,Fast Food and Chaat Corner,Family restaurant,Family restaurant,444311,+91 74476 22368,https://link.zomato.com/xqzv/rshare?id=956312633056396e,4.3,15.0,"Bajoriya Layout, Higna fata, Balode Layout, Akola, Maharashtra 444004",Balode Layout,20.6871156,77.0088561,ChIJqeULfAAz1zsRmi9frHWSARw,https://www.google.com/maps/place/?q=place_id:ChIJqeULfAAz1zsRmi9frHWSARw,part_075,2026-09-19 05:56:36,8977
peshwa caterers akola (food by kilo),Fast Food and Chaat Corner,Caterer,"Caterer, Restaurant supply store",444311,+91 90114 59340,https://instagram.com/peshwa_akola?igshid=YmM0MjE2YWMzOA==,4.6,15.0,"PESHWA HOTEL, Geeta Nagar, Dahigaon Gawande, Akola, Maharashtra 444002","Geeta Nagar, Dahigaon Gawande",20.6954183,76.9947612,ChIJRfnk7DMx1zsRsp6VxP6Aep4,https://www.google.com/maps/place/?q=place_id:ChIJRfnk7DMx1zsRsp6VxP6Aep4,part_075,2026-09-19 05:56:36,8978
Kathole Tea House,Fast Food and Chaat Corner,Restaurant,Restaurant,444311,+91 99220 43732,N/A,4.3,11.0,"Weekly market, Shegaon, Maharashtra 444203",444311,20.7939149,76.6948608,ChIJ1-5_SKRF1zsRlmE5cRPMMH0,https://www.google.com/maps/place/?q=place_id:ChIJ1-5_SKRF1zsRlmE5cRPMMH0,part_075,2026-09-19 05:56:36,8979
Olive Grove Shawarmas,Fast Food and Chaat Corner,Middle Eastern restaurant,Middle Eastern restaurant,444311,N/A,N/A,4.6,19.0,"Bajoriya Nagari, B13, Old Hingna Rd, Balode Layout, Akola, Maharashtra 444004",Balode Layout,20.685774199999997,77.0071454,ChIJ1X__MgAz1zsRdNLCkkcUX_8,https://www.google.com/maps/place/?q=place_id:ChIJ1X__MgAz1zsRdNLCkkcUX_8,part_075,2026-09-19 05:56:37,8980
Sainath Chat centre,Fast Food and Chaat Corner,Restaurant,Restaurant,444311,+91 87937 15340,https://www.zomato.com/akola/sai-nath-chat-center-akola-locality/order,4.0,,"Gandhi chaok, Mahanagar Palika Ke Samneakola, Akola, Maharashtra 444006","Kala Chabutra, Baid Pura",20.7081813,76.9982232,ChIJPwAAAAQu1zsRTlBKY6p0jC0,https://www.google.com/maps/place/?q=place_id:ChIJPwAAAAQu1zsRTlBKY6p0jC0,part_075,2026-09-19 05:56:38,8981
Khandelwal Ice Cream & Coldrinks,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 73501 95066,https://www.instagram.com/khandelwal_ice_cream/?igsh=OThqcmNlZDNpaHFr#,4.9,15.0,"Shop no.13, Shraddha heights Income tax chowk, Gorakshan Rd, opposite Sunil Super Shopee, Kirti Nagar, Akola, Maharashtra 444004",Kirti Nagar,20.69456,77.0140747,ChIJZ-9iMOkv1zsRXisTfrQRUcc,https://www.google.com/maps/place/?q=place_id:ChIJZ-9iMOkv1zsRXisTfrQRUcc,part_075,2026-09-19 05:56:36,8982
Natural Fresh Icecream,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 77450 50701,N/A,3.7,49.0,"M2V7+W9R, Aadarsh Colony, Akola, Maharashtra 444004",Aadarsh Colony,20.694820999999997,77.01338799999999,ChIJ5fA-OEIv1zsR5OqZ5mI9OGM,https://www.google.com/maps/place/?q=place_id:ChIJ5fA-OEIv1zsR5OqZ5mI9OGM,part_075,2026-09-19 05:56:36,8983
मनोज कोल्ड्रिंक्स ऑन्ड जनरल स्टोअर्स,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,N/A,N/A,3.7,3.0,"Adsul Fata, Hiwarkhed - Telhara Rd, Aadsul, Maharashtra 444108",444311,20.9059952,76.87142469999999,ChIJP3268ic_1zsRjPAPY9oHUSA,https://www.google.com/maps/place/?q=place_id:ChIJP3268ic_1zsRjPAPY9oHUSA,part_075,2026-09-19 05:56:36,8984
SHRI BHARKHA DEVI ICE CREAM SHEGAON,Ice Cream Parlour,Ice cream shop,"Ice cream shop, Restaurant",444311,+91 83297 19177,N/A,4.0,100.0,"Shop No 01, Watika Chowk, Khamgaon Rd, near Choupati, Rokadiya Nagar, Shegaon, Maharashtra 444203",Rokadiya Nagar,20.7913525,76.6863189,ChIJWxve7AlF1zsRbRZRNUKxBdE,https://www.google.com/maps/place/?q=place_id:ChIJWxve7AlF1zsRbRZRNUKxBdE,part_075,2026-09-19 05:56:36,8985
Vaibhavshali Icecream Parlor,Ice Cream Parlour,Ice cream shop,"Ice cream shop, Sweet shop, Cafe",444311,+91 90289 22238,N/A,4.2,33.0,"Khamgaon Rd, beside tahasil office, Vyankatesh Nagar, Shegaon, Maharashtra 444203",Vyankatesh Nagar,20.7990267,76.6886767,ChIJS04aOahF1zsR-KTCjTrF-hE,https://www.google.com/maps/place/?q=place_id:ChIJS04aOahF1zsR-KTCjTrF-hE,part_075,2026-09-19 05:56:36,8986
Ovrmelt,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 80878 88054,http://www.ovrmelt.com/,4.3,67.0,"Birla Rd, 1st gate, Tapadia Nagar, Akola, Maharashtra 444005","1st gate, Tapadia Nagar",20.7192464,77.011755,ChIJi_krpLkv1zsRwH3afUzUpsU,https://www.google.com/maps/place/?q=place_id:ChIJi_krpLkv1zsRwH3afUzUpsU,part_075,2026-09-19 05:56:36,8987
Amul Icecream Parlour,Ice Cream Parlour,Ice cream shop,"Ice cream shop, Cafe",444311,+91 1800 258 3333,N/A,4.1,18.0,"SBI Colony, Shegaon, Maharashtra 444203",SBI Colony,20.7911997,76.68567519999999,ChIJj1__A6tF1zsRERCrHIhTVJY,https://www.google.com/maps/place/?q=place_id:ChIJj1__A6tF1zsRERCrHIhTVJY,part_075,2026-09-19 05:56:36,8988
SHRI BHARKA DEVI ICECREAM,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 99822 06432,N/A,4.6,8.0,"Shop No 01, Gandhi Chowk, Main Rd, near Yevle Chaha, Shegaon, Maharashtra 444203",444311,20.7939869,76.69763429999999,ChIJwVSpkbJF1zsR45sdeOGvolM,https://www.google.com/maps/place/?q=place_id:ChIJwVSpkbJF1zsR45sdeOGvolM,part_075,2026-09-19 05:56:36,8989
FAMOUS KASHMIRI FALOODA,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 78758 51155,N/A,4.6,14.0,"Tilak Rd, near manek cinema, Mominpura, Akola, Maharashtra 444006",Mominpura,20.714233399999998,76.99725699999999,ChIJL0awqbYx1zsRQlE8yw1Fhkw,https://www.google.com/maps/place/?q=place_id:ChIJL0awqbYx1zsRQlE8yw1Fhkw,part_075,2026-09-19 05:56:36,8990
Vishva karma Ice cream parlour,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 79908 49620,N/A,4.0,3.0,"shop number 1, Guru krupa complex, Khamgaon Rd, Jagdamba Nagar, Ayodhya Nagar, Shegaon, Maharashtra 444203","Jagdamba Nagar, Ayodhya Nagar",20.7920175,76.68606969999999,ChIJN9eRm4VF1zsRahDM9GwiJKE,https://www.google.com/maps/place/?q=place_id:ChIJN9eRm4VF1zsRahDM9GwiJKE,part_075,2026-09-19 05:56:36,8991
शेगाव,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,N/A,N/A,4.6,29.0,"QMJX+R6H, Shri Gajanan Maharaj mandir Road, Dasara Nagar, Mahatma Jyotiba Phule Nagar, Shegaon, Maharashtra 444203","Dasara Nagar, Mahatma Jyotiba Phule Nagar",20.7820565,76.6980978,ChIJc9b4LQBF1zsRsWRD-2LUUjA,https://www.google.com/maps/place/?q=place_id:ChIJc9b4LQBF1zsRsWRD-2LUUjA,part_075,2026-09-19 05:56:36,8992
KRUSHNA ICE CREAM AND GENERAL,Ice Cream Parlour,General store,General store,444311,+91 70207 59769,N/A,5.0,2.0,"Shop No 1, Shivneri Chowk, Main Rd, near Mahatma Fule School, Shegaon, Maharashtra 444203",444311,20.7922075,76.6950408,ChIJy1HL2_dF1zsRgK5hmRXjReE,https://www.google.com/maps/place/?q=place_id:ChIJy1HL2_dF1zsRgK5hmRXjReE,part_075,2026-09-19 05:56:36,8993
Shri Vitthal Dairy Ice Cream And Cold drinks,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,N/A,N/A,,,"Laxmi narayan complex, Akot - Shegaon Rd, nimba pahta, Karanja Ramjanpur, Maharashtra 444311",nimba pahta,20.8513977,76.8230815,ChIJ9bQWPQBH1zsRXL2s-B44NSw,https://www.google.com/maps/place/?q=place_id:ChIJ9bQWPQBH1zsRXL2s-B44NSw,part_075,2026-09-19 05:56:36,8994
Jai Gajanan Tea & Coldrinks& Icecream Centre,Ice Cream Parlour,Ice cream shop,"Ice cream shop, Hotel",444311,N/A,N/A,4.5,2.0,"bus stop, Warwat Bakal, Maharashtra 444202",444311,21.0218414,76.7141346,ChIJkf04Evpp1zsRVFYNUKLLBQ8,https://www.google.com/maps/place/?q=place_id:ChIJkf04Evpp1zsRVFYNUKLLBQ8,part_075,2026-09-19 05:56:36,8995
The Belgian Waffle Co,Ice Cream Parlour,Ice cream shop,"Ice cream shop, Cafe, Cake shop, Family restaurant, Dessert restaurant",444311,+91 75585 54311,https://thebelgianwaffle.co/,4.0,392.0,"Shop 8, IT square complex, Gorakshan Rd, Kirti Nagar, Akola, Maharashtra 444004",Kirti Nagar,20.6968316,77.0119259,ChIJd6tSg4kv1zsRatsz_FviO90,https://www.google.com/maps/place/?q=place_id:ChIJd6tSg4kv1zsRatsz_FviO90,part_075,2026-09-19 05:56:36,8996
Sant gajajanan ice cream parlor,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,N/A,N/A,3.0,2.0,"Gajanan Maharaj waitka, Khamgaon Rd, SBI Colony, Shegaon, Maharashtra 444203",SBI Colony,20.791213,76.6856794,ChIJ0Y5J6HZF1zsRYhvvcFdkEn0,https://www.google.com/maps/place/?q=place_id:ChIJ0Y5J6HZF1zsRYhvvcFdkEn0,part_075,2026-09-19 05:56:36,8997
Shri Balaji Raswanti,Ice Cream Parlour,Ice cream shop,Ice cream shop,444311,+91 85518 90240,N/A,,,"Shop Number 1, Nimba Rd, Nimba Fata, Karanja Ramjanpur, Maharashtra 444311",Nimba Fata,20.845000499999998,76.8111679,ChIJ-y3Pn_5H1zsRpMs0Q-uuHEw,https://www.google.com/maps/place/?q=place_id:ChIJ-y3Pn_5H1zsRpMs0Q-uuHEw,part_075,2026-09-19 05:56:36,8998
"Arun ice creams (HAP Daily), Amravati",Ice Cream Parlour,Ice cream shop,"Ice cream shop, Bakery and Cake Shop, Cake shop, Dessert shop, Takeout restaurant, Wholesaler",444311,+91 95185 10044,https://arunicecreamsamravati.ekadantaenterprises.in/,4.7,,"Shop No. 2&3, Zambani Commercial, Balaji Nagar, near Shankar Nagar, Gopal Nagar, Amravati, Maharashtra 444606",Gopal Nagar,20.9120742,77.7590604,ChIJpeTXOTWl1jsRPa81b1jnFrk,https://www.google.com/maps/place/?q=place_id:ChIJpeTXOTWl1jsRPa81b1jnFrk,part_075,2026-09-19 05:56:37,8999
